id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
10151417,12002734,19075,19075,18975, 36 months,9.67,612.55,B,B1,Product Dirctor,5 years,OWN,200000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10151417,,debt_consolidation,Lending Club Personal Loan,945xx,CA,9.36,0,20060701T000000,2,39,,10,0,770,4.9,21,f,0,0,20072,19966.8,19075,997.05,0,0,0,20140801T000000,16397.7,,20141201T000000,0,,1,0,Fully Paid,1,0,6,5,0.2,1,1,1,0,3.6753,20170101T000000,0,1,1
10152755,12003986,28000,28000,28000, 60 months,21.48,765.08,E,E2,Technical Specialist,9 years,MORTGAGE,80000,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10152755,  Borrower added on 01/07/14 > I'd like to use this loan to pay off credit card debts.<br>,debt_consolidation,Credit card consolidation,774xx,TX,10.53,0,20001001T000000,1,,,11,0,30646,80.6,17,f,0,0,6119.32,6119.32,2247.68,3871.64,0,0,0,20140901T000000,765.08,,20150201T000000,0,,1,0,Charged Off,1,1,10,2,0.4,1,1,1,0,11.4762,20190101T000000,1,1,1
10162812,12014148,12000,12000,11950, 36 months,11.99,398.52,B,B3,Restaurant Manager,1 year,RENT,53000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10162812,  Borrower added on 01/07/14 > I need to consolidate my high interest credit card loans. I have never missed payment but the interest rates are way too high and the credit card companies will never lower them.<br>,debt_consolidation,Credit Card Consolidation,070xx,NJ,14.38,0,20060401T000000,0,73,,8,0,8395,64.1,26,f,0,0,12351.3,12299.9,12000,351.31,0,0,0,20140401T000000,11554.3,,20141101T000000,0,73,1,0,Fully Paid,1,0,2,5,0.6,1,1,1,0,9.02309,20170101T000000,0,1,0
10143046,11994220,20000,20000,20000, 36 months,7.62,623.23,A,A3,Commercial Project Manager,8 years,MORTGAGE,65000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10143046,  Borrower added on 01/07/14 > We sold our house in 2012 and were underwater so we had to take on some debt to sell house.  We want to pay off some high interest credit cards to get low fixed rate so we can pay this debt off.<br>,credit_card,Fixed Credit Card Loan,337xx,FL,13.87,0,19971001T000000,0,,,9,0,33667,44.6,30,f,0,0,21027.3,21027.3,20000,1027.3,0,0,0,20141001T000000,16044.2,,20141101T000000,0,,1,0,Fully Paid,1,0,9,6,0.6,1,1,1,0,11.5058,20170101T000000,1,1,1
10125956,11978057,35000,35000,35000, 60 months,16.24,855.61,C,C5,Analyst,5 years,RENT,90000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10125956,  Borrower added on 01/07/14 > I would like to consolidate a lot of debts into one payment.<br>,debt_consolidation,Debt Consolidation,222xx,VA,23.09,0,20030801T000000,1,,,20,0,34834,70.8,39,f,0,0,36863.3,36863.3,35000,1863.36,0,0,0,20140501T000000,34296.6,,20150201T000000,0,,1,0,Fully Paid,1,0,6,4,1,1,1,1,0,11.4081,20190101T000000,1,1,1
10132305,11983654,21000,21000,21000, 60 months,16.24,513.37,C,C5,Captain/paramedic,10+ years,OWN,62550,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10132305,"  Borrower added on 01/07/14 > I want to consolidate my existing high interest rate credit cards. I need one payment, that would help me manage my finances.<br>",debt_consolidation,Debt consolidation,440xx,OH,19.49,0,19911001T000000,0,,,7,0,30650,79.4,30,f,0,0,3080.17,3080.17,1422.37,1657.8,0,0,0,20140701T000000,513.37,,20141201T000000,0,,1,0,Charged Off,1,1,11,4,1,1,1,1,0,9.84882,20190101T000000,1,1,1
10122982,11974222,1000,1000,1000, 36 months,14.47,34.41,C,C2,Implementation Lead Coordinator,10+ years,RENT,74295,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10122982,"  Borrower added on 01/07/14 > Unplanned medical expenses even with insurance, unexpected things happen.<br>",medical,Dentist,915xx,CA,12.8,0,20020701T000000,0,,,4,0,22198,85.7,16,f,0,0,1012.14,1012.14,1000,12.14,0,0,0,20140201T000000,1012.18,,20141001T000000,0,,1,0,Fully Paid,1,0,11,4,0.4,1,1,1,0,0.555784,20170101T000000,1,1,1
10143045,11994219,24000,24000,24000, 36 months,8.9,762.08,A,A5,Paralegal,10+ years,MORTGAGE,75000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10143045,  Borrower added on 01/08/14 > TO PAY OFF MY DEBIT.<br>,debt_consolidation,DEBT FREE,064xx,CT,10.82,0,19970601T000000,2,38,,11,0,2227,9.9,33,f,0,0,25580.8,25580.8,24000,1580.77,0,0,0,20141101T000000,18723.7,,20150201T000000,0,38,1,0,Fully Paid,1,0,11,6,1,1,1,1,0,12.1933,20170101T000000,0,1,0
10132675,11984004,5000,5000,5000, 36 months,7.62,155.81,A,A3,Design and Development,2 years,RENT,45000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10132675,,credit_card,Card Refinance Loan,631xx,MO,23.65,0,19971001T000000,2,,,24,0,6413,5.4,43,f,0,0,5281.28,5281.28,5000,281.28,0,0,0,20141101T000000,3879.79,,20150201T000000,0,,1,0,Fully Paid,1,0,3,6,0.6,1,1,1,0,4.15493,20170101T000000,1,1,1
10163003,12014303,10000,10000,10000, 60 months,22.4,278.47,E,E3,Department Assistant,10+ years,MORTGAGE,55244,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10163003,  Borrower added on 01/07/14 > I need to payoff credit cards and also a loan..<br>,debt_consolidation,Debt Consolidation ,922xx,CA,2.69,0,20010401T000000,0,45,43,6,1,3857,71.4,31,f,0,0,10371.5,10371.5,10000,371.49,0,0,0,20140301T000000,10093.2,,20150201T000000,0,46,1,0,Fully Paid,1,0,11,2,0.6,1,0,1,0,6.04887,20190101T000000,0,0,0
10142914,5956863,10000,10000,10000, 60 months,17.57,251.61,D,D2,Fraud Analyst,10+ years,OWN,57000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10142914,,debt_consolidation,Last of the High Interest credit cards,917xx,CA,32.63,0,19990301T000000,0,,,8,0,8679,70,17,f,0,0,1006.32,1006.32,430.05,576.27,0,0,0,20140501T000000,251.61,,20140801T000000,0,,1,0,Charged Off,1,1,11,3,0.4,1,1,1,0,5.29705,20190101T000000,1,1,1
10169088,12020686,4200,4200,4200, 36 months,14.47,144.51,C,C2,co-manager,6 years,RENT,34000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10169088,,credit_card,Credit card refinancing,328xx,FL,5.22,0,20080201T000000,0,,,5,0,5641,67.2,7,f,0,0,4775.35,4775.35,4199.99,575.36,0,0,0,20150201T000000,3041.25,,20150201T000000,0,,1,0,Fully Paid,1,0,7,4,0.4,1,1,1,0,5.10035,20170101T000000,1,1,1
10109775,11961347,7375,7375,7375, 36 months,24.5,291.29,F,F3,Security Officer,3 years,RENT,45000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10109775,  Borrower added on 01/07/14 > This loan is for a move into space to launch a business project. Will be used for marketing and branding and to support sales force in the initial stages of the launch.<br>,moving,Life Space,207xx,MD,22.69,0,20070301T000000,2,56,,7,0,3766,89.7,11,f,0,0,2148.24,2148.24,580,584.46,0,983.78,9.8378,20140501T000000,291.29,,20141001T000000,0,56,1,0,Charged Off,1,1,4,1,0.6,1,1,1,0,7.76773,20170101T000000,0,1,0
10072885,4429987,8975,8975,8975, 36 months,15.61,313.81,C,C4,Freight Broker,2 years,RENT,80000,Not Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10072885,,debt_consolidation,Consolidation,601xx,IL,27.15,0,20020901T000000,2,51,,15,0,2584,46.9,33,f,0,0,2405.85,2405.85,803.72,451.46,0,1150.67,11.5067,20140501T000000,313.81,,20141001T000000,0,,1,0,Charged Off,1,1,3,4,0.8,1,1,1,0,4.70715,20170101T000000,0,1,1
10072850,11924139,10000,10000,10000, 36 months,9.67,321.13,B,B1,Account Representative,1 year,RENT,30000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10072850,,debt_consolidation,Debt Consolidation,142xx,NY,16.96,0,20030301T000000,0,,,17,0,2437,13.8,26,f,0,0,10080.4,10080.5,10000,80.45,0,0,0,20140201T000000,10081,,20140201T000000,0,,1,0,Fully Paid,1,0,2,5,0.2,1,1,1,0,12.8452,20170101T000000,1,1,1
9000789,10792327,12000,12000,12000, 60 months,15.61,289.34,C,C4,Account Receivable,3 years,MORTGAGE,40300,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9000789,,credit_card,Debt Consolidation,328xx,FL,27.78,0,19961101T000000,0,64,,7,0,10516,93.1,29,f,0,0,2314.69,2314.69,1115.72,1198.97,0,0,0,20140901T000000,289.34,,20150201T000000,0,,1,0,Charged Off,1,1,4,4,0.8,1,1,1,0,8.61558,20190101T000000,0,1,1
10092721,11943925,18000,18000,18000, 36 months,15.61,629.37,C,C4,Service Center Supervisor,10+ years,RENT,60000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10092721,,debt_consolidation,Debit Consolidation,917xx,CA,12.36,0,19860801T000000,1,53,80,12,1,19523,73.1,21,f,0,0,19916.1,19916.1,18000,1916.14,0,0,0,20141001T000000,14882.3,,20141001T000000,0,72,1,0,Fully Paid,1,0,11,4,0.8,1,0,1,0,12.5874,20170101T000000,0,0,0
10101715,11953077,12000,12000,11950, 36 months,9.67,385.35,B,B1,Senior Account Manager,2 years,RENT,60000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10101715,,credit_card,Credit Card Consolidation,750xx,TX,26.84,0,20040401T000000,0,,,25,0,15187,53.1,45,f,0,0,13078.3,13023.8,12000,1078.33,0,0,0,20150201T000000,8454.45,,20150201T000000,0,,1,0,Fully Paid,1,0,3,5,0.2,1,1,1,0,7.707,20170101T000000,1,1,1
10120044,11971621,23175,23175,23175, 36 months,8.9,735.89,A,A5,SOFTWARE DEVELOPER,5 years,MORTGAGE,86188,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10120044,  Borrower added on 01/07/14 > Consolidate all currently revolving debt (except for 0% apr chase card)<br>,credit_card,Credit Card Consol,060xx,CT,23.46,0,19990701T000000,1,,,14,0,37210,78,33,w,0,0,24970.2,24970.2,23175,1795.16,0,0,0,20150101T000000,16876.8,,20150101T000000,0,,1,0,Fully Paid,1,0,6,6,1,1,1,1,0,10.2458,20170101T000000,1,1,1
10082834,11934079,20000,20000,20000, 36 months,6.03,608.72,A,A1,Litigation Paralegal,6 years,RENT,75000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10082834,"  Borrower added on 01/07/14 > This is for my creditcards as well as personal loans, payments are due on different days which make payments confusing and I would like to consolidate them to be able to make one easy payment. Consolidating these also helps me to significantly lower my interest rates and would be greatly desireable.<br>",debt_consolidation,Complete Debt Consolidation ,100xx,NY,8.21,0,19941201T000000,1,,,16,0,14121,34.3,31,f,0,0,20811.8,20811.8,20000,811.8,0,0,0,20141101T000000,79.77,,20141101T000000,0,,1,0,Fully Paid,1,0,7,6,0.2,1,1,1,0,9.73952,20170101T000000,1,1,1
9125032,10957152,21000,21000,21000, 60 months,14.98,499.37,C,C3,Principal Developer,10+ years,MORTGAGE,125000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9125032,,debt_consolidation,Debt Consolidation,926xx,CA,21.09,0,19930201T000000,2,,,14,0,54557,60.4,27,f,0,0,24001.7,24001.7,21000,3001.72,0,0,0,20150101T000000,18508.7,,20150201T000000,0,,1,0,Fully Paid,1,0,11,4,0.6,1,1,1,0,4.79395,20190101T000000,1,1,1
10082080,11933413,9600,9600,9600, 36 months,8.9,304.84,A,A5,RN ,10+ years,MORTGAGE,125000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10082080,  Borrower added on 01/07/14 > Consolidating 2 credit cards into one loan with lower interest rate.<br>,debt_consolidation,Credit card consolidation,970xx,OR,6.2,0,20010501T000000,0,,115,10,1,10147,27.8,24,w,0,0,9740.67,9740.67,9600,140.67,0,0,0,20140301T000000,9435.83,,20140401T000000,0,,1,0,Fully Paid,1,0,11,6,1,1,0,1,0,2.92646,20170101T000000,1,0,1
10112947,11964223,35000,35000,35000, 36 months,16.24,1234.65,C,C5,Athletic Director/ Instructor,10+ years,RENT,130000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10112947,,debt_consolidation,Debt Consolidation Loan,945xx,CA,15.8,0,19981001T000000,3,40,,9,0,14991,70.7,30,f,0,0,39256.1,39256.1,35000,4256.09,0,0,0,20141101T000000,28144.3,,20141101T000000,0,40,1,0,Fully Paid,1,0,11,4,1,1,1,1,0,11.3968,20170101T000000,0,1,0
10102997,11954261,27050,27050,27050, 60 months,20.5,724.21,E,E1,maintenance director  201 twenty one,1 year,MORTGAGE,65000,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10102997,,debt_consolidation,Debt consolidation,234xx,VA,16.38,0,19990101T000000,2,,44,11,1,3135,5.9,33,w,0,0,5931.3,5931.3,799.83,1372.8,0,3758.67,37.5867,20140401T000000,724.21,,20140901T000000,0,,1,0,Charged Off,1,1,2,2,0.2,1,0,1,0,13.37,20190101T000000,1,0,1
6624695,8206846,28000,28000,28000, 36 months,10.99,916.56,B,B2,Production Manager,10+ years,MORTGAGE,110000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6624695,  Borrower added on 01/07/14 > Consolidating things to help prepare for a property purchase later this year.<br>,debt_consolidation,Consolidating to purchase some property,786xx,TX,18.22,0,19950101T000000,2,,,15,0,11879,20.5,41,f,0,0,30856.9,30856.9,28000,2856.92,0,0,0,20150201T000000,19860,,20150201T000000,0,,1,0,Fully Paid,1,0,11,5,0.4,1,1,1,0,9.99884,20170101T000000,1,1,1
10082691,11933970,10000,10000,10000, 36 months,7.9,312.91,A,A4,Courier,10+ years,MORTGAGE,85000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10082691,  Borrower added on 01/07/14 > Credit card consolidation.  Want to be debt free in 2014.<br>,credit_card,Credit Card Cons,950xx,CA,9,0,20020801T000000,0,,,10,0,23753,46.4,36,w,0,0,10130,10130,10000,130.05,0,0,0,20140301T000000,9817.14,,20140301T000000,0,,1,0,Fully Paid,1,0,11,6,0.8,1,1,1,0,4.41755,20170101T000000,1,1,1
10092970,11944127,4000,4000,4000, 36 months,17.57,143.75,D,D2,Planner,8 years,MORTGAGE,48500,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10092970,,major_purchase,Major purchase,983xx,WA,2.53,1,20020901T000000,5,19,,4,0,6661,65.3,8,f,0,0,4058.66,4058.66,4000,58.66,0,0,0,20140201T000000,4058.74,,20141101T000000,0,,1,0,Fully Paid,1,0,9,3,0.4,0,1,1,0,3.5567,20170101T000000,0,1,1
694891,885867,15675,15675,15675, 36 months,8.9,497.74,A,A5,fire Fighter,10+ years,MORTGAGE,100000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=694891,,small_business,Complete project,980xx,WA,9.1,0,19940401T000000,1,,,16,0,20650,15.8,45,f,0,0,16329.5,16329.5,15675,654.45,0,0,0,20140701T000000,13841.7,,20150101T000000,0,,1,0,Fully Paid,1,0,11,6,1,1,1,1,0,5.97288,20170101T000000,1,1,1
10112586,11963896,10000,10000,10000, 36 months,8.9,317.54,A,A5,Teacher/Coach,10+ years,MORTGAGE,70000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10112586,  Borrower added on 01/07/14 > Debt consolidation<br>,debt_consolidation,Debt Consolodation,750xx,TX,22.39,4,19920301T000000,0,9,,12,0,7312,23.1,41,f,0,0,10541.9,10541.9,10000,541.87,0,0,0,20140901T000000,8319.79,,20140901T000000,0,,1,0,Fully Paid,1,0,11,6,1,0,1,1,0,5.44354,20170101T000000,0,1,1
10072868,11924152,10000,10000,10000, 36 months,14.98,346.56,C,C3,Security Officer,7 years,RENT,40000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10072868,,debt_consolidation,Consolidation,073xx,NJ,6.21,0,20061201T000000,0,,,6,0,8093,68,10,f,0,0,11220.8,11220.8,10000,1220.81,0,0,0,20150201T000000,62.3,,20150201T000000,0,,1,0,Fully Paid,1,0,8,4,0.6,1,1,1,0,10.3968,20170101T000000,1,1,1
10092847,11944042,35000,35000,35000, 60 months,16.99,869.66,D,D1,Supervisor,10+ years,MORTGAGE,118000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10092847,"  Borrower added on 01/07/14 > I recently received a personal loan from Prosper. My intention was to consolidate all of my credit card debt, but my loan didn't fund to my requested amount. If I receive this loan, I'll pay off Prosper and all revolving credit cards to have one payment to allow me to pay off the balance sooner.<br>",debt_consolidation,Debt Consolidation,950xx,CA,14.24,0,19960301T000000,0,49,,11,0,8037,23.8,21,f,0,0,37422.1,37422.1,35000,2422.06,0,0,0,20140601T000000,33813.6,,20140601T000000,0,49,1,0,Fully Paid,1,0,11,3,0.2,1,1,1,0,8.844,20190101T000000,0,1,0
10172585,12023903,5000,5000,5000, 36 months,14.47,172.04,C,C2,Pressman,10+ years,RENT,47000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10172585,,vacation,Vacation,967xx,HI,22.39,0,19870701T000000,0,64,66,6,1,3000,58.8,33,f,0,0,5393.16,5393.16,5000,393.16,0,0,0,20140801T000000,4360.95,,20140801T000000,0,64,1,0,Fully Paid,1,0,11,4,0.4,1,0,1,0,4.39251,20170101T000000,0,0,0
10152657,12003896,26750,26750,26750, 60 months,19.22,697.16,D,D4,courier,10+ years,RENT,80000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10152657,,debt_consolidation,Freedom from credit cards,941xx,CA,24.11,0,19851201T000000,0,,,18,0,21480,63,30,w,0,0,5577.28,5577.28,2274.16,3303.12,0,0,0,20140901T000000,697.16,,20150201T000000,0,,1,0,Charged Off,1,1,11,3,0.8,1,1,1,0,10.4574,20190101T000000,1,1,1
10152716,12003951,15000,15000,14950, 36 months,10.99,491.01,B,B2,Procurement Administrator,10+ years,RENT,69000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10152716,  Borrower added on 01/06/14 > Consolidating all my credit cards for a lower interest rate.<br>,debt_consolidation,Consolidated Loan,957xx,CA,12.7,0,19830801T000000,0,36,,11,0,11614,57.5,35,f,0,0,16116.9,16063.2,15000,1116.94,0,0,0,20141001T000000,12190,,20150201T000000,0,51,1,0,Fully Paid,1,0,11,5,0.4,1,1,1,0,8.5393,20170101T000000,0,1,0
10152632,12003872,23325,23325,23300, 36 months,25.8,937.3,G,G1,,8 years,MORTGAGE,200000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10152632,,small_business,Freedom,010xx,MA,5.18,1,20011101T000000,4,10,69,8,1,6616,76.9,14,f,0,0,6671.36,6664.21,2728.58,3942.78,0,0,0,20141201T000000,1049.2,,20150101T000000,0,48,1,0,Charged Off,1,1,9,0,0.2,0,0,1,0,5.6238,20170101T000000,0,0,0
10162779,12014115,20000,20000,20000, 36 months,10.99,654.68,B,B2,Service Mechanic,10+ years,MORTGAGE,97500,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10162779,  Borrower added on 01/07/14 > Consolidate credit cards into one easy payment.<br>,credit_card,Credit card refinancing,983xx,WA,7.23,0,19960401T000000,0,,40,16,1,22623,34.3,32,f,0,0,20706.6,20706.6,20000,706.6,0,0,0,20140601T000000,18742.6,,20140601T000000,0,,1,0,Fully Paid,1,0,11,5,0.4,1,0,1,0,8.0576,20170101T000000,1,0,1
10151252,12002588,16000,16000,16000, 36 months,13.53,543.2,B,B5,Project Manager,5 years,RENT,125000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10151252,  Borrower added on 01/06/14 > I started new business for garments couple of months ago. The small initiative was well received by the people. They are looking forward to more exciting collections. I am looking to expand that business to online as well as couple of major sales events are planned in the next 3 months.<br>,small_business,BusinessLoan,275xx,NC,11.16,0,20070401T000000,2,65,,15,0,13078,41.8,23,w,0,0,16860.6,16860.6,16000,860.64,0,0,0,20140601T000000,14687.8,,20140701T000000,0,,1,0,Fully Paid,1,0,6,5,1,1,1,1,0,5.21472,20170101T000000,0,1,1
10152648,12003889,35000,35000,35000, 60 months,23.4,994.73,E,E5,Customer Engineer,6 years,RENT,107000,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10152648,  Borrower added on 01/06/14 > Took a job transfer for my company over a year ago and the job transfer has not been for the better.  This loan would be used for debt consolidation to help pay off several debts and help us get ahead.<br>,debt_consolidation,debt consolidation,782xx,TX,18.29,1,19891101T000000,4,22,,32,0,17109,76.7,63,w,0,0,5968.38,5968.38,1967.12,4001.26,0,0,0,20140701T000000,994.73,,20141201T000000,0,,1,0,Charged Off,1,1,7,2,1,0,1,1,0,11.1559,20190101T000000,0,1,1
10172570,12023889,18000,18000,18000, 36 months,9.67,578.03,B,B1,Financial Analyst,< 1 year,RENT,130000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10172570,,credit_card,Debt consolidation loan,222xx,VA,20.02,0,20020301T000000,1,,,9,0,32910,65.8,17,w,0,0,19261.9,19261.9,18000,1261.87,0,0,0,20141101T000000,12319.6,,20141201T000000,0,,1,0,Fully Paid,1,0,1,5,0.2,1,1,1,1,5.33566,20170101T000000,1,1,1
10182670,12033930,5500,5500,5500, 36 months,8.9,174.65,A,A5,Assistant to the Performance Coordinator,< 1 year,MORTGAGE,43000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10182670,,debt_consolidation,Credit Card Consolidation,721xx,AR,17.31,0,19990701T000000,0,80,,11,0,5839,47.9,35,w,0,0,5764.43,5764.43,5500,264.43,0,0,0,20140801T000000,4716.53,,20150201T000000,0,80,1,0,Fully Paid,1,0,1,6,1,1,1,1,1,4.87395,20170101T000000,0,1,0
10102794,11954085,2500,2500,2500, 36 months,10.99,81.84,B,B2,Student Pastor,5 years,MORTGAGE,60000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10102794,,other,Personal Loan,773xx,TX,3.48,1,19970901T000000,0,16,,8,0,1868,11.8,26,f,0,0,2721.28,2721.28,2500,221.28,0,0,0,20141201T000000,1903.07,,20141201T000000,0,16,1,0,Fully Paid,1,0,6,5,0.4,0,1,1,0,1.6368,20170101T000000,0,1,0
10092676,11943884,15000,15000,14975, 36 months,8.9,476.3,A,A5,fitter,2 years,RENT,78000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10092676,  Borrower added on 01/06/14 > need to pay off my credit cards their interest is too high<br>,credit_card,credit card refinance,705xx,LA,6.25,0,20040601T000000,1,,,9,0,13243,44.7,34,f,0,0,15988,15961.3,15000,987.97,0,0,0,20141101T000000,11702.4,,20150201T000000,0,,1,0,Fully Paid,1,0,3,6,1,1,1,1,0,7.32769,20170101T000000,1,1,1
10082646,11933932,22800,22800,22800, 36 months,25.57,913.42,F,F5,executive secretary,< 1 year,MORTGAGE,60000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10082646,  Borrower added on 01/07/14 > Pay off credit cards<br><br> Borrower added on 01/07/14 > Pay off credit cards<br>,debt_consolidation,consolidation,121xx,NY,23.88,0,19871201T000000,1,,,20,0,25915,81.8,28,f,0,0,7306.99,7306.99,3686.83,3620.16,0,0,0,20140901T000000,913.42,,20150201T000000,0,,1,0,Charged Off,1,1,1,1,1,1,1,1,1,18.2684,20170101T000000,1,1,1
10106096,11958162,7500,7500,7500, 36 months,12.85,252.17,B,B4,security officer,2 years,MORTGAGE,24000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10106096,,debt_consolidation,Debt consolidation,921xx,CA,9.65,0,20020101T000000,0,,,8,0,8826,20.9,24,f,0,0,7953.86,7953.86,7500,453.86,0,0,0,20140701T000000,6693.04,,20140801T000000,0,,1,0,Fully Paid,1,0,3,5,0.8,1,1,1,0,12.6085,20170101T000000,1,1,1
10092726,11943930,10000,10000,10000, 36 months,7.9,312.91,A,A4,support technician,< 1 year,RENT,48000,Not Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10092726,  Borrower added on 01/08/14 > I need this loan to pay off a couple of credit cards and build a website for my LLC<br>,debt_consolidation,Debt consolidation,086xx,NJ,11.73,0,19970901T000000,0,50,,9,0,13458,78.7,22,f,0,0,2502.8,2502.8,2022.38,480.42,0,0,0,20140901T000000,312.91,,20140901T000000,0,,1,0,Charged Off,1,1,1,6,0.8,1,1,1,1,7.82275,20170101T000000,0,1,1
10081678,11933038,7500,7500,7500, 36 months,11.99,249.08,B,B3,Mortgage Underwriter,1 year,RENT,40000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10081678,  Borrower added on 01/06/14 > To consolidate higher interest credit card debts.<br>,credit_card,Credit Card Consolidation,440xx,OH,14.82,0,20000901T000000,1,,88,11,1,5772,63.4,22,f,0,0,8110.3,8110.3,7500,610.3,0,0,0,20141001T000000,6117.72,,20141001T000000,0,,1,0,Fully Paid,1,0,2,5,0.6,1,0,1,0,7.4724,20170101T000000,1,0,1
